City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
464,Spanish Town,JM,17.9911,-76.9574,85.68,79,20,20.71,few clouds
465,Numan,NG,9.4667,12.0333,75.31,81,100,5.99,overcast clouds
466,Igrim,RU,63.1906,64.4162,42.15,92,25,5.08,scattered clouds
467,Auki,SB,-8.7676,160.7034,81.95,75,63,8.39,light rain
468,Lata,PT,40.1629,-8.3327,60.82,93,69,1.5,broken clouds
469,Pucallpa,PE,-8.3791,-74.5539,86.04,62,40,4.61,scattered clouds
470,Mercedes,AR,-34.6515,-59.4307,55.85,88,13,8.52,few clouds
471,Esil,KZ,51.9556,66.4042,58.14,73,19,8.01,few clouds
472,Teguise,ES,29.0605,-13.564,66.42,73,40,18.41,scattered clouds
473,Okhotsk,RU,59.3833,143.3,46.98,85,100,4.23,overcast clouds
474,Pendleton,US,45.6721,-118.7886,92.12,31,96,8.01,overcast clouds
475,Srednekolymsk,RU,67.45,153.6833,71.26,36,98,3.53,overcast clouds
476,Kencong,ID,-8.2833,113.3667,74.46,91,66,2.19,broken clouds
477,San Borja,BO,-14.8167,-66.85,74.23,81,88,0.98,overcast clouds
478,Ofaqim,IL,31.3141,34.6203,73.74,78,0,4.61,clear sky
479,Avera,US,33.194,-82.5271,80.26,83,100,7.99,overcast clouds
480,Bahia Blanca,AR,-38.7196,-62.2724,51.46,78,100,9.26,overcast clouds
481,Baiyin,CN,36.5583,104.2081,67.08,41,99,5.86,overcast clouds
482,Sinnamary,GF,5.3833,-52.95,78.37,83,16,7.94,few clouds
483,Aswan,EG,24.0934,32.907,89.69,18,0,13.11,clear sky
484,Payyannur,IN,12.1,75.2,77.13,90,100,6.06,overcast clouds
485,Suntar,RU,62.1444,117.6319,74.82,54,19,3.18,few clouds
486,Gua Musang,MY,4.8823,101.9644,70.68,98,92,1.19,overcast clouds
487,Luxeuil-Les-Bains,FR,47.8171,6.365,58.62,88,0,3.44,clear sky
488,Quba,AZ,41.3626,48.5152,73.09,20,10,7.07,clear sky
489,Kinsale,IE,51.7075,-8.5306,50.23,93,90,6.91,light rain
490,Piranshahr,IR,36.701,45.1413,65.14,22,0,2.64,clear sky
491,Grand Gaube,MU,-20.0064,57.6608,68.4,78,14,7.0,light rain
492,Laguna,US,38.421,-121.4238,95.25,43,0,5.01,clear sky
493,Svetlogorsk,BY,52.6333,29.7333,66.04,92,31,6.04,scattered clouds
494,Kant,IN,27.8,79.8,87.03,55,1,5.03,clear sky
495,Talnakh,RU,69.4865,88.3972,44.28,74,84,14.34,broken clouds
496,Hualmay,PE,-11.0964,-77.6139,65.98,80,23,11.32,few clouds
497,Dongsheng,CN,39.8161,109.9776,71.56,44,89,16.35,overcast clouds
498,Muroto,JP,33.2833,134.15,71.64,74,96,7.2,overcast clouds
499,Zarubino,RU,42.63,131.0922,60.96,75,3,3.47,clear sky
500,Nuuk,GL,64.1835,-51.7216,50.88,66,5,13.0,clear sky
501,Biarritz,FR,43.4801,-1.5556,61.54,93,75,5.75,broken clouds
502,Looc,PH,12.2605,121.9926,83.05,75,100,8.86,overcast clouds
503,Souillac,MU,-20.5167,57.5167,68.38,83,75,10.36,light rain
504,Kiama,AU,-34.6833,150.8667,59.58,81,99,9.82,overcast clouds
505,Kropotkin,RU,45.4375,40.5756,67.77,80,41,1.28,scattered clouds
506,Zhanakorgan,KZ,43.9098,67.2495,67.86,32,10,9.37,clear sky
507,Shahganj,IN,26.05,82.6833,84.11,78,59,3.4,broken clouds
508,Ambilobe,MG,-13.2,49.05,63.45,79,0,4.05,clear sky
509,Maniitsoq,GL,65.4167,-52.9,45.5,71,4,10.8,clear sky
510,Teruel,ES,40.6667,-0.6667,62.56,90,79,2.89,broken clouds
511,Jaunpur,IN,25.7333,82.6833,83.97,78,65,6.29,broken clouds
512,Bonthe,SL,7.5264,-12.505,78.39,82,100,6.4,overcast clouds
513,Akyab,MM,20.15,92.9,79.79,86,100,7.58,overcast clouds
514,Darhan,MN,49.4867,105.9228,60.3,90,71,2.15,broken clouds
515,Karatau,KZ,43.1667,70.4667,57.47,42,16,3.74,few clouds
516,Blythe,US,33.6103,-114.5964,108.03,13,83,18.81,broken clouds
517,Kavaratti,IN,10.5669,72.642,82.81,75,100,17.72,overcast clouds
518,Marienburg,PL,54.0359,19.0266,64.85,95,100,6.06,overcast clouds
519,Scottsbluff,US,41.8666,-103.6672,97.81,19,1,1.99,clear sky
520,Taunggyi,MM,20.7833,97.0333,62.17,97,99,3.24,overcast clouds
521,Kushiro,JP,42.975,144.3747,52.75,100,90,9.22,fog
522,Tukrah,LY,32.5341,20.5791,82.06,36,0,7.07,clear sky
523,Tete,MZ,-16.1564,33.5867,68.29,65,69,3.67,broken clouds
524,Seoul,KR,37.5683,126.9778,69.37,72,0,8.05,clear sky
525,Langsa,ID,4.4683,97.9683,72.57,92,100,1.83,overcast clouds
526,Palembang,ID,-2.9167,104.7458,77.09,94,20,0.0,mist
527,Vila Velha,BR,-20.3297,-40.2925,71.55,78,20,5.75,few clouds
528,Hobe Sound,US,27.0595,-80.1364,86.99,74,40,0.0,scattered clouds
529,Saint Anthony,US,45.0205,-93.218,77.94,29,49,4.0,scattered clouds
530,Bijie,CN,27.3125,105.2942,65.25,85,100,1.83,overcast clouds
531,Meulaboh,ID,4.1363,96.1285,72.54,94,100,5.32,heavy intensity rain
532,Burgeo,CA,47.6167,-57.6152,56.44,99,100,10.07,overcast clouds
533,Ginir,ET,7.1333,40.7,57.74,80,71,8.99,broken clouds
534,Thunder Bay,CA,48.4001,-89.3168,58.91,77,90,5.75,overcast clouds
535,Krasnovishersk,RU,60.4078,57.082,57.36,88,100,3.47,overcast clouds
536,Caimito,CO,8.8123,-75.4107,79.11,87,100,3.44,overcast clouds
537,Maraba,BR,-5.3686,-49.1178,82.58,75,20,0.0,few clouds
538,Rio Gallegos,AR,-51.6226,-69.2181,37.45,75,0,4.61,clear sky
539,Camopi,GF,3.1655,-52.3158,74.93,85,90,3.15,overcast clouds
540,Katherine,AU,-14.4667,132.2667,70.12,83,20,3.44,few clouds
541,Sitka,US,57.0531,-135.33,55.54,79,100,4.36,overcast clouds
542,Paveh,IR,35.0434,46.3565,67.44,18,0,1.9,clear sky
543,Vallenar,CL,-28.5708,-70.7581,53.91,59,2,4.14,clear sky
544,Misratah,LY,32.3754,15.0925,82.63,53,0,13.2,clear sky
545,Mae Ramat,TH,16.984,98.5166,72.54,98,100,1.66,overcast clouds
546,Ponta Delgada,PT,37.7333,-25.6667,65.12,72,75,6.91,broken clouds
547,Ozinki,RU,51.1786,49.6769,75.97,55,18,6.49,few clouds
548,Haines Junction,CA,60.7522,-137.5108,66.15,42,33,4.61,scattered clouds
549,Surt,LY,31.2089,16.5887,82.47,45,0,11.23,clear sky
550,Cayenne,GF,4.9333,-52.3333,82.09,80,0,1.01,clear sky
551,Upata,VE,8.0086,-62.3989,70.2,98,100,3.65,overcast clouds
552,Sola,VU,-13.8833,167.55,79.72,77,50,17.05,scattered clouds
553,Saint-Joseph,RE,-21.3667,55.6167,62.2,81,59,11.99,light rain
554,Clyde River,CA,70.4692,-68.5914,34.03,100,90,16.11,overcast clouds
555,Evensk,RU,61.95,159.2333,58.14,63,89,4.99,overcast clouds
556,Mutoko,ZW,-17.397,32.2268,50.72,78,26,3.18,scattered clouds
557,Dharchula,IN,29.85,80.5333,69.55,85,2,3.22,clear sky
558,Westport,US,41.1415,-73.3579,64.33,93,100,3.0,moderate rain
559,Diksmuide,BE,51.0333,2.8667,57.11,79,75,13.8,broken clouds
560,La Asuncion,VE,11.0333,-63.8628,76.73,94,45,11.5,scattered clouds
561,Paralimni,CY,35.0375,33.9833,74.28,86,0,1.99,clear sky
562,Hudson,US,40.7168,-74.0663,64.54,87,90,11.01,overcast clouds
563,Ghanzi,BW,-21.5667,21.7833,49.6,61,0,1.77,clear sky
564,Vardo,NO,70.3705,31.1107,45.01,87,96,24.25,overcast clouds
565,Komagane,JP,35.7296,137.9396,68.18,78,100,2.06,overcast clouds
566,Dolinsk,RU,47.35,142.8,57.06,52,5,7.38,clear sky
567,Ilhabela,BR,-23.7781,-45.3581,65.34,91,63,6.06,broken clouds
568,Lorengau,PG,-2.0226,147.2712,82.27,79,26,7.11,scattered clouds
569,Abilene,US,32.4487,-99.7331,91.89,57,40,1.99,scattered clouds
570,Tura,IN,25.5198,90.2201,73.99,95,98,5.61,overcast clouds
571,Amasya,TR,40.6667,35.8333,65.88,93,40,0.47,scattered clouds
572,Somvarpet,IN,12.6,75.8667,65.39,96,100,4.41,overcast clouds
573,Sale,MA,34.0389,-6.8166,66.74,88,40,0.0,scattered clouds
574,Halifax,CA,44.6453,-63.5724,72.41,95,82,3.0,broken clouds
575,Rurrenabaque,BO,-14.4413,-67.5278,71.29,100,90,0.0,light intensity drizzle
576,Yellandu,IN,17.6,80.3333,82.38,62,100,6.71,overcast clouds
577,Nantucket,US,41.2835,-70.0995,69.94,95,90,8.05,light rain
578,Champerico,GT,14.3,-91.9167,90.14,74,97,6.38,overcast clouds
579,Kasane,BW,-17.8167,25.15,52.36,60,4,4.94,clear sky
580,Lahaina,US,20.8783,-156.6825,83.95,78,74,6.82,broken clouds
581,Veraval,IN,20.9,70.3667,84.18,75,96,9.26,overcast clouds
582,Quchan,IR,37.106,58.5095,65.37,27,0,4.0,clear sky
583,Porto Santo,PT,33.072,-16.3415,68.38,73,75,12.66,broken clouds
584,Senneterre,CA,48.3835,-77.2328,53.82,43,100,5.28,overcast clouds
585,Bindi,SL,9.9167,-11.45,70.61,95,71,1.92,light rain
586,Rocha,UY,-34.4833,-54.3333,48.9,94,33,6.93,scattered clouds
587,Oranjemund,NA,-28.55,16.4333,56.66,97,15,2.8,few clouds
588,Hailar,CN,49.2,119.7,67.24,62,68,3.89,broken clouds
589,Moose Factory,CA,51.2585,-80.6094,53.58,66,90,0.0,overcast clouds
590,Mugur-Aksy,RU,50.35,90.5,46.13,59,25,2.62,scattered clouds
591,Kuvshinovo,RU,57.0295,34.1725,67.3,83,7,4.83,clear sky
592,Voiron,FR,45.3639,5.5921,65.75,92,6,3.91,clear sky
593,Njinikom,CM,6.2333,10.2833,61.61,96,100,2.51,overcast clouds
594,Bajil,YE,15.0584,43.2851,87.49,65,60,4.56,broken clouds
595,Bjornevatn,NO,69.6672,29.9847,48.54,87,40,11.5,scattered clouds
596,Shimoda,JP,34.6667,138.95,75.16,79,100,12.62,overcast clouds
597,Baykit,RU,61.67,96.37,58.41,62,85,2.35,overcast clouds
598,Staryy Nadym,RU,65.6118,72.6842,43.34,64,100,15.97,overcast clouds
599,Yeppoon,AU,-23.1333,150.7333,62.38,60,87,13.24,overcast clouds
600,Ostrogozhsk,RU,50.8664,39.0756,69.96,73,5,8.99,clear sky
601,Berlevag,NO,70.8578,29.0864,44.29,92,100,20.56,overcast clouds
602,Mayo,US,38.8876,-76.5119,70.21,82,100,3.0,overcast clouds
603,Wellington,NZ,-41.2866,174.7756,50.05,81,23,7.0,few clouds
604,Tocopilla,CL,-22.092,-70.1979,60.55,74,100,5.1,moderate rain
605,Kharp,RU,66.8014,65.8081,44.76,68,42,4.81,scattered clouds
606,Asosa,ET,10.0667,34.5333,60.12,94,86,5.35,light rain
607,Newport,GB,51.5877,-2.9984,56.86,75,62,2.33,broken clouds
608,Hollister,US,36.8525,-121.4016,81.82,57,1,1.99,clear sky
609,Fomboni,KM,-12.28,43.7425,78.46,61,100,14.14,overcast clouds
610,Kholm,RU,59.2667,32.85,70.11,71,99,5.55,overcast clouds
611,Airai,TL,-8.9266,125.4092,62.24,88,23,1.28,few clouds
612,Namie,JP,37.4833,141.0,72.72,90,100,4.92,overcast clouds
613,Jiaozhou,CN,36.2839,120.0033,73.36,41,17,5.46,few clouds
614,Floro,NO,61.5996,5.0328,51.76,82,20,13.8,few clouds
615,Tokur,RU,53.1333,132.9,62.73,79,70,3.18,broken clouds
616,Iregszemcse,HU,46.6929,18.1858,70.23,60,0,6.02,clear sky
617,Solnechnyy,RU,50.7214,136.6319,72.1,53,96,1.88,overcast clouds
618,Virginia Beach,US,36.8529,-75.978,70.02,90,100,11.23,light rain
619,Crixas,BR,-14.5489,-49.9692,76.55,33,18,3.4,few clouds
620,High Rock,BS,26.6208,-78.2833,86.02,78,6,15.39,clear sky
621,Nhulunbuy,AU,-12.2333,136.7667,81.21,78,51,12.66,broken clouds
622,Varna,BG,43.2167,27.9167,70.45,96,0,0.0,clear sky
623,Kumbo,CM,6.2,10.6667,59.0,94,100,0.45,overcast clouds
624,Simpang,ID,-1.2667,104.0833,72.45,98,61,2.57,moderate rain
625,Isfana,KG,39.8386,69.5306,55.96,44,0,3.22,clear sky
626,Gushikawa,JP,26.3544,127.8686,72.99,100,90,5.75,mist
627,Anadyr,RU,64.75,177.4833,54.1,62,0,13.42,clear sky
628,Genhe,CN,50.7833,121.5167,66.67,67,1,2.42,clear sky
629,Vestmanna,FO,62.1564,-7.1664,45.52,100,90,5.75,drizzle
630,Sultanpur,IN,26.2667,82.0667,84.43,78,13,4.79,few clouds
631,Tondano,ID,1.3038,124.9112,66.29,87,55,1.23,broken clouds
632,Saint-Georges,GD,12.0564,-61.7485,80.28,83,20,13.8,few clouds
633,Liverpool,GB,53.4106,-2.9779,57.15,81,1,1.01,clear sky
634,Ayan,RU,56.45,138.1667,45.91,90,49,15.48,scattered clouds
635,Xichang,CN,27.8964,102.2634,64.36,80,100,0.83,overcast clouds
636,Bahawalpur,PK,29.4,71.6833,96.4,30,0,12.93,clear sky
637,Hanmer Springs,NZ,-42.5167,172.8167,44.8,75,80,1.34,broken clouds
638,Lanzhou,CN,36.0564,103.7922,69.08,50,95,2.51,overcast clouds
639,Magdagachi,RU,53.45,125.8,70.59,67,30,1.59,scattered clouds
640,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,78.57,80,66,2.42,broken clouds
641,Ust-Koksa,RU,50.2696,85.6108,39.52,95,83,2.91,light rain
642,San Andres,CO,12.5847,-81.7006,84.22,79,90,8.05,overcast clouds
643,Tupik,RU,54.4253,119.9327,68.47,67,6,2.98,clear sky
644,Santiago De Cao,PE,-7.9589,-79.2392,66.33,82,75,6.91,broken clouds
645,Wenling,CN,28.3669,121.36,70.92,83,1,4.83,clear sky
646,Cua,VE,10.1589,-66.8858,80.22,92,72,1.99,broken clouds
647,Tautira,PF,-17.7333,-149.15,86.02,78,17,5.23,few clouds
648,Mabaruma,GY,8.2,-59.7833,75.61,91,97,3.4,overcast clouds
649,Banda Aceh,ID,5.5577,95.3222,77.47,76,100,17.96,overcast clouds
650,Impfondo,CG,1.6381,18.0667,67.8,99,96,1.21,overcast clouds
651,Orbetello,IT,42.4408,11.2196,73.24,88,0,4.83,clear sky
652,Baoro,CF,5.6667,15.9667,66.51,97,89,2.93,overcast clouds
653,Faya,SA,18.3851,42.4509,71.71,13,0,8.57,clear sky
654,Dapdap,PH,12.062,125.4881,79.65,82,100,1.88,light rain
655,Tambun,ID,-6.2641,107.0712,79.48,94,20,4.61,haze
656,Mama,RU,58.3106,112.8986,70.0,76,20,0.4,few clouds
657,Bagan,RU,54.1001,77.6646,49.14,86,98,5.06,overcast clouds
658,Ploemeur,FR,47.7333,-3.4333,55.94,84,0,10.36,clear sky
659,Novyy Urengoy,RU,66.0833,76.6333,38.98,95,100,13.0,light rain
660,Bognor Regis,GB,50.7821,-0.6798,54.99,82,99,11.16,overcast clouds
661,Kirkuk,IQ,35.4681,44.3922,85.21,20,0,7.85,clear sky
662,Helong,CN,42.5397,128.9972,61.41,74,0,1.68,clear sky
663,Gardez,AF,33.5974,69.2259,58.82,37,1,4.38,clear sky
664,Hospet,IN,15.2667,76.4,75.54,81,100,12.15,overcast clouds
665,Lavrentiya,RU,65.5833,-171.0,50.09,69,39,2.48,scattered clouds
666,Inhambane,MZ,-23.865,35.3833,66.9,85,3,4.9,clear sky
667,Ende,ID,-8.8432,121.6623,76.6,89,12,2.28,few clouds
668,Rudsar,IR,37.1376,50.288,75.85,53,0,4.52,clear sky
669,Kirensk,RU,57.7853,108.1119,65.16,69,91,4.03,overcast clouds
670,Vostok,RU,46.4856,135.8833,70.25,48,4,2.17,clear sky
671,Rafai,CF,4.95,23.9167,68.77,99,98,1.23,heavy intensity rain
672,Nurota,UZ,40.5614,65.6886,69.89,27,0,12.35,clear sky
673,Vanavara,RU,60.34,102.2797,56.59,62,93,5.28,overcast clouds
674,Tevriz,RU,57.509,72.4042,44.46,81,98,4.0,overcast clouds
675,Maragogi,BR,-9.0122,-35.2225,75.36,84,7,6.55,clear sky
676,Hirara,JP,24.8,125.2833,78.66,100,75,3.44,broken clouds
677,Juan Lacaze,UY,-34.4342,-57.4381,54.12,88,4,10.42,clear sky
678,Vincennes,FR,48.85,2.4333,57.99,90,90,8.05,overcast clouds
679,Gurlan,UZ,41.8447,60.3919,73.31,25,0,12.97,clear sky
680,Shieli,KZ,44.1667,66.75,67.39,33,4,8.57,clear sky
681,Udachnyy,RU,66.4167,112.4,72.99,51,52,9.84,broken clouds
682,Tari,NG,12.4086,4.4914,82.78,63,51,6.02,broken clouds
683,Nagua,DO,19.3832,-69.8474,81.45,89,75,9.22,broken clouds
684,Mehran,IR,33.1222,46.1646,90.88,13,0,19.28,clear sky
685,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,73.2,95,47,1.45,scattered clouds
686,Bako,ET,5.7833,36.5667,62.13,78,59,5.41,broken clouds
687,San Vicente,AR,-26.6167,-54.1333,53.37,96,68,2.15,broken clouds
688,Ashland,US,40.8167,-82.2665,66.27,41,15,3.56,few clouds
689,Atar,MR,20.5169,-13.0499,91.72,16,40,11.97,scattered clouds
690,Half Moon Bay,US,37.4636,-122.4286,83.91,61,1,1.01,clear sky
691,Honjo,JP,36.2333,139.1833,72.57,73,100,4.72,overcast clouds
692,Mysliborz,PL,52.9238,14.8679,55.89,90,4,4.83,clear sky
693,Liku,ID,-0.7275,119.8922,76.06,85,59,3.2,broken clouds
694,Whitehorse,CA,60.7161,-135.0538,67.1,39,75,3.0,broken clouds
695,Tromso,NO,69.6496,18.957,44.62,81,20,4.61,few clouds
696,Sabha,LY,27.0377,14.4283,91.98,18,3,17.81,clear sky
697,Ladario,BR,-19.0047,-57.6017,77.09,57,61,2.95,broken clouds
698,Valleyview,CA,55.0667,-117.2859,78.84,24,31,13.8,scattered clouds
699,Talara,PE,-4.5772,-81.2719,68.16,84,76,13.42,broken clouds
700,Blyth,GB,55.1271,-1.5086,52.34,72,16,4.61,few clouds
701,Portland,US,45.5234,-122.6762,88.63,46,89,1.99,overcast clouds
